city,year,Ctnm,Cttyp,GDP,Gdpct01,Gdpct02,Gdpct03,GDP_PerCapita,GDP_PrimInd,GDP_SecInd,GDP_TerInd,Eect04,Eect05,Eect06,Eect08,Eect09,Eect10,Eect11,Eect12,wage,hpopu,urban,nightLight
4503,2010,桂林市,地级市,1103.5587,18.42,44.61,36.96,22779.5275,2033138.0,4923526.6664,4078922.3596,186.62,31.59,36.6167,2.03,28.71,69.26,29.67,914662.0,30827.84,498.84,38.7599983215332,0.0388096612536581
4507,2010,钦州市,地级市,520.6655,25.39,41.97,32.64,16420.8941,1322063.0,2185141.2124,1699450.7896,357.51,13.72,27.35,3.94,27.77,68.29,13.39,366440.0,27366.69,379.11,30.70999908447266,0.0688926854229979
4502,2010,柳州市,地级市,1315.312,8.32,63.86,27.82,35229.9991,1094811.0,8399571.528,3658737.6288,200.19,37.99,39.6383,2.08,43.41,54.51,34.45,1284166.0,37276.23,355.44,55.04999923706055,0.092988925134051
4513,2010,来宾市,地级市,405.2249,24.16,47.42,28.41,18384.6358,978321.0,1923523.2434,1150405.2529,193.95,11.85,22.2216,7.68,31.22,61.1,10.42,316648.0,30388.48,249.82,33.16999816894531,0.0333704943074131
4311,2009,永州市,地级市,640.0361,25.71,33.96,40.33,18384.6358,1645532.8131,2173562.5956,2581265.5913,261.42,29.5,22.3663,1.86,29.42,68.71,26.36,662059.0,25116.05,586.66,33.97900009155273,0.0107592267751199
4331,2009,湘西土家族苗族自治州,地级市,640.0361,25.71,33.96,40.33,18384.6358,1645532.8131,2173562.5956,2581265.5913,261.42,29.5,22.3663,1.86,29.42,68.71,26.36,662059.0,25116.05,275.83,33.97900009155273,0.0095931843170703
4302,2009,株洲市,地级市,1024.8939,10.52,54.67,34.81,18384.6358,1078188.3828,5603094.9513,3567655.6659,339.48,33.33,25.0006,0.45,54.16,45.39,31.22,912513.0,29228.48,382.8,54.24800109863281,0.0362687544002756
4309,2009,益阳市,地级市,591.6182,24.15,37.74,38.1,18384.6358,1428757.953,2232767.0868,2254065.342,387.48,23.09,12.4077,0.48,31.1,68.43,21.29,496251.0,23309.11,470.55,38.62400054931641,0.0118463384880514
4306,2009,岳阳市,地级市,1272.1499,14.95,51.0,34.05,18384.6358,1901864.1005,6487964.489999999,4331670.409499999,370.31,46.44,43.83,11.13,42.64,46.23,40.12,874651.0,21800.87,548.34,44.73899841308594,0.0211583761414166
6532,2009,和田地区,地级市,88.5798,35.9,16.3,47.8,4583.0,317912.0,144702.0,423184.0,370.31,46.44,43.83,11.13,42.64,46.23,40.12,874651.0,21800.87,195.58,44.73899841308594,0.0035222832714339
4303,2009,湘潭市,地级市,739.3818,12.08,52.44,35.47,4583.0,893173.2144,3877318.1592,2622587.2446,588.75,26.26,23.1725,0.04,55.03,44.94,24.68,625568.0,25347.16,295.26,48.78200149536133,0.0659474506423103
3509,2009,宁德市,地级市,612.28,18.6,40.1,41.3,20174.0,1135500.0,2454500.0,2532800.0,631.91,16.09,15.2757,1.99,26.1,71.91,15.15,410981.0,27127.46,337.02,46.92900085449219,0.0249746459185561
4305,2009,邵阳市,地级市,600.6947,24.95,36.0,39.05,20174.0,1498733.2765,2162500.92,2345712.8035,366.85,32.89,23.5354,1.61,35.48,62.91,29.24,655536.0,22419.15,764.14,31.42799949645996,0.0106154877113902
5227,2009,黔南布依族苗族自治州,地级市,297.97,20.5,38.7,40.8,7944.0,610400.0,1154300.0,1215000.0,366.85,32.89,23.5354,1.61,35.48,62.91,29.24,655536.0,22419.15,397.31,31.42799949645996,0.0172395095672801
5226,2009,黔东南苗族侗族自治州,地级市,269.73,24.2,30.3,45.5,6705.0,652000.0,816900.0,1228400.0,366.85,32.89,23.5354,1.61,35.48,62.91,29.24,655536.0,22419.15,445.57,31.42799949645996,0.0106718798045325
5201,2009,贵阳市,地级市,971.94,5.2,40.7,54.1,24585.0,500800.0,3951100.0,5267600.0,456.91,68.56,28.7087,0.38,46.3,53.33,65.39,1803395.0,27579.06,367.08,67.29499816894531,0.2755492561957912
5206,2009,铜仁市,地级市,251.74,32.8,26.0,41.2,6748.0,825700.0,654300.0,1037400.0,456.91,68.56,28.7087,0.38,46.3,53.33,65.39,1803395.0,27579.06,415.56,29.0,0.0099939575734579
5203,2009,遵义市,地级市,777.64,15.8,40.0,44.2,11322.0,1229700.0,3112600.0,3434100.0,244.09,30.34,29.6956,0.36,29.4,70.24,27.26,824910.0,30260.82,750.86,34.15000152587891,0.0164594547405411
5202,2009,六盘水市,地级市,431.03,6.1,60.6,33.3,14452.0,265000.0,2613100.0,1432200.0,321.08,18.78,14.4471,0.59,56.76,42.65,17.54,489915.0,27931.3,310.2,22.48100090026855,0.054131068946442
5223,2009,黔西南布依族苗族自治州,地级市,274.83,18.1,37.0,44.9,9011.0,497300.0,1017500.0,1233500.0,321.08,18.78,14.4471,0.59,56.76,42.65,17.54,489915.0,27931.3,332.09,22.48100090026855,0.02367713181142
4307,2009,常德市,地级市,1239.2306,20.77,42.85,36.38,9011.0,2573881.9562,5310103.121,4508320.922800001,343.56,34.57,24.2181,0.26,45.27,54.47,31.89,798919.0,25052.34,616.72,37.44100189208984,0.0196656493978132
4313,2009,娄底市,地级市,568.3129,16.2,50.84,32.96,9011.0,920666.898,2889302.7836,1873159.3184,518.09,24.06,24.61,1.5,50.37,48.13,22.87,429450.0,18777.87,420.5,33.66500091552734,0.0283559965724952
4304,2009,衡阳市,地级市,1168.0146,20.59,42.84,36.57,9011.0,2404942.0614,5003774.5464,4271429.392200001,483.56,50.09,51.7488,0.4,46.18,53.42,43.21,1097239.0,25393.17,739.8,43.47100067138672,0.022409810632003
4301,2009,长沙市,地级市,3744.7641,4.79,50.57,44.64,9011.0,1793742.0039,18937272.0537,16716626.9424,551.31,100.43,58.1937,0.01,44.98,55.01,91.94,3207591.0,34887.87,739.8,62.63000106811523,0.2425260560955912
3602,2009,景德镇市,地级市,364.0337,9.24,58.23,32.53,9011.0,336367.1388,2119768.2351,1184201.6261,581.66,17.06,14.42,6.1,48.53,45.37,15.82,324741.0,20527.24,157.6589,55.13800048828125,0.0817828642869684
3609,2009,宜春市,地级市,700.243,20.85,52.95,26.2,9011.0,1460006.655,3707786.685000001,1834636.66,671.96,27.23,43.382,3.08,36.25,60.67,23.23,556339.0,23949.16,548.4264,34.12599945068359,0.0257375857433692
3607,2009,赣州市,地级市,940.629,20.76,42.32,36.92,9011.0,1952745.804,3980741.928,3472802.268,423.78,41.03,78.4257,1.9,39.12,58.98,40.0,822479.0,20561.98,842.8813,36.20600128173828,0.0389911462975199
3603,2009,萍乡市,地级市,421.4862,8.74,61.64,29.62,9011.0,368378.9388,2598040.9368,1248442.1244,660.93,13.66,29.6226,1.17,46.63,52.2,12.87,285317.0,22169.15,186.4278,58.07400131225586,0.0252707724656756
4108,2009,焦作市,地级市,1071.4238,7.984804892331121,67.33396252724646,24.68123258042242,31356.1451,855511.0,7214321.0,2644406.0,896.24,33.67,31.86,1.4,52.06,46.54,31.92,781632.0,24487.22,348.11,45.71699905395508,0.487741783834509
4107,2009,新乡市,地级市,991.9801,13.28672823174578,56.34777350876293,30.3654982594913,17992.1664,1318017.0,5589587.0,3012197.0,731.12,45.35,17.6546,1.35,45.76,52.9,43.23,863266.0,19969.14,563.472,39.7869987487793,0.4606108731085832
4109,2009,濮阳市,地级市,661.6319,14.17340971618811,65.57975817066861,20.24683211314327,18855.2836,937758.0,4338966.0,1339595.0,947.54,32.4,11.6941,0.15,50.03,49.81,28.96,696378.0,24046.2,365.17,30.10199928283691,0.3917572829759739
4114,2009,商丘市,地级市,995.5475,27.19970669405528,45.50419743909758,27.29609586684714,12779.4858,2707860.0,4530159.0,2717456.0,850.96,38.51,10.3604,0.31,29.39,70.29,37.37,809183.0,21653.28,832.39,28.42499923706055,0.1368768843382252
6523,2009,昌吉回族自治州,地级市,444.7133,29.8,39.4,30.8,28520.0,1324371.0,1752060.0,1370702.0,850.96,38.51,10.3604,0.31,29.39,70.29,37.37,809183.0,21653.28,140.65,28.42499923706055,0.0499808941411293
6521,2009,吐鲁番地区,地级市,154.5755,13.1,62.5,24.4,25741.0,202899.0,966108.0,376748.0,850.96,38.51,10.3604,0.31,29.39,70.29,37.37,809183.0,21653.28,61.46,28.42499923706055,0.0499808941411293
6502,2009,克拉玛依市,地级市,480.2909,0.7,86.7,12.6,87000.0,31511.0,4162998.0,608400.0,41.21,15.68,5.8909,0.26,75.38,24.36,13.1,490619.0,37451.83,27.6,100.0,0.7640997314676512
6404,2009,固原市,地级市,89.7724,26.51260298265391,21.82096056248914,51.66643645485695,87000.0,238010.0,195892.0,463822.0,142.43,5.85,9.0154,4.62,9.91,85.47,5.84,171152.0,29306.85,27.6,22.57999992370605,0.0518666786771782
6402,2009,石嘴山市,地级市,270.7801,5.391939806507199,65.59780426995927,29.01025592353352,87000.0,146003.0,1776258.0,785540.0,140.34,8.23,5.2355,2.19,53.46,44.35,7.9,239531.0,30320.38,27.6,69.4000015258789,0.4149012435316111
1525,2009,锡林郭勒盟,地级市,485.0,10.75051294639175,65.22969979381443,24.02061855670103,47019.09,521399.8779,3163640.44,1165000.0,140.34,8.23,5.2355,2.19,53.46,44.35,7.9,239531.0,30320.38,27.6,69.4000015258789,0.0188070451371829
1508,2009,巴彦淖尔市,地级市,509.86,19.48858510179265,54.89691287804495,25.6156395873377,29383.6906,993645.0,2798974.0,1306039.0,26.9,14.7,18.5,15.65,28.23,56.12,14.75,381788.0,25883.93,173.27,45.85900115966797,0.0339915407518032
5204,2009,安顺市,地级市,195.7,18.5,35.3,46.2,7630.0,361500.0,691800.0,903700.0,295.12,11.7,11.4657,2.91,25.9,71.2,11.17,293452.0,26271.44,273.49,28.20199966430664,0.048260399308965
4312,2009,怀化市,地级市,559.4841,15.48,40.07,44.45,7630.0,866081.3868,2241852.7887,2486906.8245,184.22,24.62,52.35,1.71,23.44,74.86,22.99,591986.0,25749.72,508.88,34.88199996948242,0.01218148271036
4310,2009,郴州市,地级市,843.2283,12.9,49.79,37.3,7630.0,1087764.507,4198433.7057,3145241.559,242.93,27.99,29.0736,0.14,38.41,61.45,26.03,687689.0,26419.09,473.86,40.35300064086914,0.0167644857265968
4308,2009,张家界市,地级市,203.0965,13.24,23.17,63.59,7630.0,268899.766,470574.5905,1291490.6435,173.68,7.69,5.7897,0.91,20.29,78.8,7.26,184699.0,25440.63,165.27,34.87599945068359,0.011606664507672
5205,2009,毕节市,地级市,500.01,22.0,41.3,36.7,7111.0,1101700.0,2067400.0,1831000.0,173.68,7.69,5.7897,0.91,20.29,78.8,7.26,184699.0,25440.63,798.62,24.90999984741211,0.0159748140563902
6325,2009,海南藏族自治州,地级市,58.72,26.8,44.2,29.0,13244.0,157400.0,259300.0,170500.0,173.68,7.69,5.7897,0.91,20.29,78.8,7.26,184699.0,25440.63,44.0488,24.90999984741211,0.0062940259605556
1522,2009,兴安盟,地级市,216.1235,32.16855177710892,32.33419780819762,35.49725041469345,13498.0,695238.0,698818.0,767179.0,173.68,7.69,5.7897,0.91,20.29,78.8,7.26,184699.0,25440.63,44.0488,24.90999984741211,0.0236202070775696
6204,2009,白银市,地级市,265.3311,12.39,55.26,32.35,15125.0,328840.0,1466198.0,858273.0,84.86,15.1,4.7839,2.98,48.15,48.87,14.79,450483.0,30458.62,44.0488,38.33700180053711,0.0477600747846618
4211,2009,黄冈市,地级市,730.1856,29.49846646386891,37.45092219567189,33.05060746747129,23414.0,2153935.5434,2734612.4094,2413307.7644,423.94,36.71,33.5624,5.58,36.64,57.78,34.65,605900.0,17486.29,739.61,33.59999847412109,0.0165419358799411
1310,2009,廊坊市,地级市,1147.48,12.06,53.42,34.52,23414.0,1383400.0,6130300.0,3961100.0,642.91,30.17,32.6689,0.5,35.37,64.14,28.33,891681.0,31474.8,412.19,46.875,1.008552604675236
4206,2009,襄阳市,地级市,1201.01,16.67013596889285,47.90301496240664,35.42684906870051,32284.0,2002100.0,5753200.0,4254800.0,298.56,44.32,38.5349,6.25,39.96,53.79,33.56,680947.0,20290.44,588.88,49.81100082397461,0.0406732065258143
4201,2009,武汉市,副省级市,4620.18,3.226281227138337,46.36486024354029,50.40885852932137,51144.0,1490600.0,21421400.0,23289800.0,983.69,175.74,128.56,0.52,50.4,49.07,33.56,680947.0,20290.44,835.55,65.0,0.5569030404224975
4207,2009,鄂州市,地级市,323.71,13.58623459269099,55.36128015816627,31.05248524914276,31310.0,439800.0,1792100.0,1005200.0,713.03,16.74,9.0597,0.18,63.2,36.62,16.12,205066.0,12721.22,107.55,57.03900146484375,0.0973891665793978
4202,2009,黄石市,地级市,571.59,7.918263090676883,54.95547507829038,37.12626183103274,37336.0,452600.0,3141200.0,2122100.0,564.17,32.97,29.7,3.06,60.78,36.15,32.06,553744.0,17272.11,258.56,50.54999923706055,0.058482377292166
4203,2009,十堰市,地级市,550.96,12.07165674459126,46.23929141861478,41.68905183679396,63616.0,665100.0,2547600.0,2296900.0,149.16,40.17,31.0593,0.92,49.49,49.59,38.42,806507.0,20991.85,353.22,41.0,0.027404216661749
6202,2009,嘉峪关市,地级市,160.05,1.4,78.9,19.7,76087.0,22800.0,1262400.0,315300.0,71.11,4.53,2.0134,0.22,74.17,25.61,4.45,175262.0,39384.72,353.22,93.27999877929688,1.540569204790634
6205,2009,天水市,地级市,260.0022,18.4,38.9,42.7,7584.0,479193.0,1010654.0,1110175.0,250.5,18.25,10.1156,2.68,32.27,65.04,17.31,380706.0,21993.41,353.22,27.12800025939941,0.0699739747898256
5001,2009,重庆市,直辖市,6651.22,8.7,45.4,45.9,23346.0,5810500.0,30168100.0,30533600.0,395.48,248.75,355.68,0.69,46.91,52.4,231.27,380706.0,21993.41,3275.61,51.59999847412109,0.0699739747898256
6203,2009,金昌市,地级市,194.7493,5.26,79.94,14.8,41060.0,102439.0,1556767.0,288287.0,53.47,7.39,3.9409,4.19,68.06,27.74,7.12,265319.0,37263.9,3275.61,57.65999984741211,0.1209675005556006
6229,2009,临夏回族自治州,地级市,93.171,21.7,30.8,47.5,4673.0,202042.0,286486.0,443182.0,53.47,7.39,3.9409,4.19,68.06,27.74,7.12,265319.0,37263.9,3275.61,57.65999984741211,0.065391063280737
6210,2009,庆阳市,地级市,302.2211,14.4,60.0,25.6,11973.0,435014.0,1812243.0,774954.0,96.22,9.19,5.3977,0.54,7.4,92.06,8.93,243192.0,27233.15,3275.61,27.15900039672852,0.0324393227575354
6230,2009,甘南藏族自治州,地级市,57.6547,24.8,23.4,51.8,8472.0,143099.0,134942.0,298506.0,96.22,9.19,5.3977,0.54,7.4,92.06,8.93,243192.0,27233.15,3275.61,27.15900039672852,0.0052668880263906
3606,2009,鹰潭市,地级市,256.802,11.95,59.16,28.89,8472.0,306878.39,1519240.632,741900.978,530.21,8.44,10.0657,17.06,33.41,49.53,7.94,161915.0,20392.32,111.5406,46.00299835205078,0.0497865766831117
3611,2009,上饶市,地级市,728.5029,18.59,49.11,32.3,8472.0,1354286.8911,3577677.7419,2353064.367,148.8,28.42,40.23,10.59,28.5,60.91,26.63,552812.0,20758.99,653.7675,40.76900100708008,0.0206680813618407
1529,2009,阿拉善盟,地级市,245.11,2.994573864795398,78.466810819632,18.5386153155726,110311.0,73400.0,1923300.0,454400.0,148.8,28.42,40.23,10.59,28.5,60.91,26.63,552812.0,20758.99,653.7675,40.76900100708008,0.0065044350438819
1503,2009,乌海市,地级市,311.2056,0.9977648217127196,68.84596549676483,30.15626968152244,64147.0,31051.0,2142525.0,938480.0,274.0,10.81,12.45,0.56,62.81,36.63,10.37,369072.0,35590.36,48.76,94.0530014038086,1.492983780889932
4212,2009,咸宁市,地级市,418.4474,20.79592321519981,42.82117042906707,36.38291183073428,17969.0,870200.0,1791840.7431,1522433.486,294.73,18.49,17.0987,3.52,35.48,61.01,27.8,489692.0,17614.82,290.62,43.40900039672852,0.0304221768610863
4205,2009,宜昌市,地级市,1272.33,11.84441143414051,55.4101530263375,32.74543553952198,48593.0,1507000.0,7050000.0,4166300.0,190.69,51.1,49.6458,0.53,56.07,43.41,50.82,982452.0,19332.0,401.37,48.6879997253418,0.0196964794453437
4210,2009,荆州市,地级市,709.58,29.20319061980326,35.80850644042955,34.98830293976719,20265.0,2072200.0,2540900.0,2482700.0,466.07,38.68,31.5436,10.32,41.39,48.29,36.0,680317.0,18897.69,657.12,39.70000076293945,0.0235533220569323
4228,2009,恩施土家族苗族自治州,地级市,294.2619,32.62739756658949,26.86448569454625,40.50813238139222,20265.0,960100.0,790519.4603,1192000.0,466.07,38.68,31.5436,10.32,41.39,48.29,36.0,680317.0,18897.69,394.92,39.70000076293945,0.0133657219544413
1502,2009,包头市,地级市,2168.7984,2.551643343152595,54.18439998849131,43.26395666835607,84979.0,553400.0,11751504.0,9383080.0,79.08,32.92,73.3015,1.0,50.09,48.91,32.3,1186242.0,36725.76,257.21,79.01499938964844,0.4025292630034889
6403,2009,吴忠市,地级市,190.2328,15.81173173080562,52.29345307433839,31.89481519485599,84979.0,300791.0,994793.0,606744.0,67.28,7.65,7.34,8.1,28.63,63.27,7.59,226669.0,29864.16,257.21,33.72999954223633,0.0679583019852806
6405,2009,中卫市,地级市,142.9824,18.13691755069155,40.65954970681706,41.20353274249138,84979.0,259326.0,581360.0,589138.0,74.09,4.89,2.8213,2.86,26.18,70.96,4.51,124566.0,27619.96,257.21,29.90999984741211,0.0403703492208108
1504,2009,赤峰市,地级市,912.8914,16.31541276432224,49.44624300327509,34.23834423240267,21037.0,1489420.0,4513905.0,3125589.0,51.01,30.07,22.6816,6.55,33.59,59.86,31.11,852777.0,27411.67,432.8,25.07399940490723,0.0460219072730087
4209,2009,孝感市,地级市,672.88,21.57442634645108,43.42527642373083,35.00029722981809,16324.0,1451700.0,2922000.0,2355100.0,593.41,55.37,49.7863,3.03,58.19,38.78,41.14,678435.0,16490.88,528.7,44.80500030517578,0.0401444223835572
6301,2009,西宁市,地级市,501.07,3.8,49.8,46.4,22865.0,191800.0,2493400.0,2325500.0,253.02,27.43,27.7,0.98,38.83,60.19,26.15,735454.0,28124.44,193.9439,61.34999847412109,0.3650865608018165
6323,2009,黄南藏族自治州,地级市,34.64,31.6,36.0,32.4,15047.0,109400.0,124600.0,112400.0,253.02,27.43,27.7,0.98,38.83,60.19,26.15,735454.0,28124.44,24.718,61.34999847412109,0.0045527469049249
3412,2009,阜阳市,地级市,607.809,28.6496,36.1341,35.3163,7288.0,1741348.0,2190184.166,2146557.3886,534.33,28.09,20.4127,1.14,29.65,69.21,26.49,586982.0,22158.63,1000.4976,30.73200035095215,0.0959983987054522
6302,2009,海东市,地级市,135.67,18.6,36.4,45.0,8565.0,251700.0,494700.0,610300.0,534.33,28.09,20.4127,1.14,29.65,69.21,26.49,586982.0,22158.63,161.3591,30.73200035095215,0.0460638476330062
6326,2009,果洛藏族自治州,地级市,15.05,26.7,28.9,44.4,9326.0,40100.0,43600.0,66800.0,534.33,28.09,20.4127,1.14,29.65,69.21,26.49,586982.0,22158.63,16.6155,30.73200035095215,0.0005066621988959
6322,2009,海北藏族自治州,地级市,42.63,21.5,44.1,34.4,15261.0,91500.0,188200.0,146600.0,534.33,28.09,20.4127,1.14,29.65,69.21,26.49,586982.0,22158.63,28.0137,30.73200035095215,0.0057558789040421
6327,2009,玉树藏族自治州,地级市,25.48,62.1,15.2,22.7,7131.0,158300.0,38800.0,57700.0,534.33,28.09,20.4127,1.14,29.65,69.21,26.49,586982.0,22158.63,35.7267,30.73200035095215,0.0001379824065992
6328,2009,海西蒙古族藏族自治州,地级市,291.78,2.5,78.2,19.3,65290.0,73700.0,2282300.0,561800.0,534.33,28.09,20.4127,1.14,29.65,69.21,26.49,586982.0,22158.63,38.5899,30.73200035095215,0.0051690451619962
4601,2009,海口市,地级市,495.3312,8.2,23.1,68.7,31541.0,407405.0,1143514.0,3402393.0,686.51,31.1,38.3,0.64,30.23,69.13,30.79,943375.0,30639.01,158.27,73.70600128173828,0.8290085471828691
4602,2009,三亚市,地级市,182.6561,18.6,21.6,59.9,33124.0,339296.0,393845.0,1093420.0,290.91,5.97,6.54,1.51,12.23,86.26,5.66,160803.0,28410.42,55.71,65.1780014038086,0.5476075497344303
4213,2009,随州市,地级市,341.91,21.90927437044837,43.98233453247931,34.10839109707233,22457.0,749100.0,1503800.0,1166200.0,267.51,10.73,34.4347,1.68,41.19,57.13,10.38,207852.0,20024.28,257.77,36.89899826049805,0.0139681216576134
4208,2009,荆门市,地级市,600.1,22.41959673387769,44.19930011664722,33.38110314947509,37190.0,1345400.0,2652400.0,2003200.0,242.7,28.62,13.615,4.02,53.91,42.07,17.87,418631.0,23426.47,301.05,44.1150016784668,0.0216063590442744
3406,2009,淮北市,地级市,371.8733,9.5832,61.3946,29.0222,18096.0255,356374.0,2283099.6363,1079259.6088,474.32,20.83,21.9148,4.02,71.1,28.9,20.41,725820.0,35561.98,217.7442,53.36399841308594,0.3669605571678016
5402,2009,日喀则市,地级市,75.51,25.79790756191233,24.08952456628261,50.11256787180506,18096.0255,194800.0,181900.0,378400.0,474.32,20.83,21.9148,4.02,71.1,28.9,20.41,725820.0,35561.98,217.7442,53.36399841308594,0.0009223499280204
3417,2009,池州市,地级市,245.5861,16.6866,43.2787,40.0332,17295.0704,409800.0,1062864.7177,983160.8809,399.29,7.19,7.6664,1.81,24.9,73.3,6.44,177721.0,27596.43,159.8775,43.47200012207031,0.0394928195712964
4106,2009,鹤壁市,地级市,363.6276,12.18686370341525,68.66948493458693,19.14365136199783,25369.9574,443148.0,2497012.0,696116.0,732.31,17.11,9.6865,0.94,63.82,35.24,16.6,350758.0,21130.0,146.453,46.71200180053711,0.3649537809963884
5334,2009,迪庆藏族自治州,地级市,63.656,10.8,37.5884,51.5577,16840.0,69091.0,239273.0,328196.0,732.31,17.11,9.6865,0.94,63.82,35.24,16.6,350758.0,21130.0,37.9,46.71200180053711,0.0119365123465154
5304,2009,玉溪市,地级市,644.4042,10.3342,59.7019,29.9639,28245.0,665943.0,3847214.0,1930885.0,140.24,18.15,21.1947,1.65,42.64,55.7,17.15,474476.0,27666.24,228.7,36.99200057983398,0.1753226270753044
5301,2009,昆明市,地级市,1837.4605,6.2,44.9,48.9,29355.0,1149246.0,8245790.0,8979569.0,254.1,93.96,72.96,0.73,40.16,59.11,89.22,2666716.0,29889.22,628.0,61.00299835205078,0.5759791565252244
5309,2009,临沧市,地级市,181.3326,34.8,32.3,32.9,7590.0,631879.0,585982.0,595465.0,97.92,9.63,6.7756,0.31,28.04,71.65,8.83,217532.0,24635.56,239.6,29.00699996948242,0.0368018881196682
5325,2009,红河哈尼族彝族自治州,地级市,560.8799,18.6,50.6,30.8,12769.0,1046043.0,2835561.0,1727195.0,97.92,9.63,6.7756,0.31,28.04,71.65,8.83,217532.0,24635.56,444.2,29.00699996948242,0.0637669049448208
4111,2009,漯河市,地级市,591.7024,13.30036856365633,68.88084280205726,17.81878863428643,23776.9946,786986.0,4075696.0,1054342.0,1054.91,21.83,5.8071,0.18,53.23,46.59,21.4,404717.0,18912.01,258.071,37.79999923706055,0.2819388937164946
4115,2009,信阳市,地级市,928.9974,25.27803630020924,42.45030179847651,32.27166190131426,13780.4818,2348323.0,3943622.0,2998029.0,440.61,41.93,36.572,2.1,31.27,66.63,41.83,895508.0,21408.27,806.82,33.03300094604492,0.0614081630966937
4113,2009,南阳市,地级市,1714.4914,21.40065561133757,51.06431563319594,27.53502875546649,16997.3768,3669124.0,8754933.0,4720857.0,440.42,69.74,33.56,1.65,39.95,58.4,67.79,1410318.0,20804.22,1096.22,31.67399978637695,0.0684127272434952
4116,2009,周口市,地级市,1065.3712,29.86917611439092,44.72739642295568,25.40342746265339,10648.6539,3182176.0,4765128.0,2706408.0,1009.08,44.38,26.3456,2.84,27.29,69.87,43.52,894288.0,20548.9,1090.568,28.4370002746582,0.0731772316371899
1411,2009,吕梁市,地级市,611.5606,6.17,63.69,30.14,16904.0,377535.0,3895012.0,1843059.0,179.42,28.89,9.6104,0.28,40.43,59.29,27.0,707487.0,26203.22,1090.568,36.62799835205078,0.1788496745960114
4101,2009,郑州市,地级市,3308.5053,3.115920654562651,53.99717207646608,42.88690726897129,44231.3543,1030904.0,17864993.0,14189156.0,982.37,103.96,68.5,0.25,46.45,53.3,97.41,2906395.0,29836.72,666.411,62.77899932861328,1.437293686077731
4103,2009,洛阳市,地级市,2001.4846,8.682954642768673,58.30991155265447,33.00713380457687,31170.1891,1737880.0,11670639.0,6606327.0,457.16,52.36,34.7608,0.36,44.19,55.44,50.36,1317004.0,26151.79,657.54,42.93600082397461,0.2176282370197885
4104,2009,平顶山市,地级市,1127.81,9.341812894015836,65.17733483476827,25.48085227121589,23080.591,1053579.0,7350765.0,2873756.0,675.41,47.46,11.584,0.32,54.53,45.15,46.1,1310856.0,28435.05,503.669,40.0629997253418,0.189222449880545
4117,2009,驻马店市,地级市,900.5247,26.17370739525523,42.69198834857056,31.1343042561742,11708.3549,2357007.0,3844519.0,2803721.0,578.88,38.75,28.111,1.47,33.14,65.39,37.3,708598.0,18997.27,853.028,28.43899917602539,0.0581419144173434
1301,2009,石家庄市,地级市,3001.28,10.27,49.58,40.15,11708.3549,3083100.0,14879100.0,12050500.0,616.74,83.5,38.4003,0.51,37.08,62.41,80.68,2208199.0,27369.84,988.11,49.48899841308594,0.4628967383820938
1307,2009,张家口市,地级市,800.34,15.17,41.83,43.0,11708.3549,1214000.0,3347900.0,3441500.0,125.38,32.21,28.8473,1.74,35.36,62.9,31.2,832444.0,26680.9,423.53,43.9010009765625,0.1308790192153158
1403,2009,阳泉市,地级市,348.71,1.68,57.15,41.18,26383.0,58461.0,1992722.0,1435917.0,285.05,22.93,10.0464,0.17,63.28,36.55,21.8,757133.0,34730.87,423.53,59.03799819946289,0.3757282091030315
1410,2009,临汾市,地级市,766.8659,7.24,57.38,35.38,18215.0,555442.0,4400172.8678,2713044.1394,215.56,35.62,10.7151,1.15,34.39,64.46,32.51,787289.0,24216.83,423.53,39.5629997253418,0.1829650991263752
5307,2009,丽江市,地级市,120.6746,19.0,36.6,44.4,9863.0,230015.0,441400.0,535331.0,56.8,8.29,8.2664,3.02,28.71,68.28,7.48,200335.0,26782.69,122.6,26.99799919128418,0.0450718521125784
5329,2009,大理白族自治州,地级市,404.4965,25.7129,35.965,38.3221,11555.0,1040078.0,1454773.0,1550114.0,56.8,8.29,8.2664,3.02,28.71,68.28,7.48,200335.0,26782.69,350.8,26.99799919128418,0.0833650362791022
5328,2009,西双版纳傣族自治州,地级市,138.6353,29.4,29.6,41.0,12920.0,406911.0,410109.0,569333.0,56.8,8.29,8.2664,3.02,28.71,68.28,7.48,200335.0,26782.69,107.6,26.99799919128418,0.0243741819174725
2208,2009,白城市,地级市,353.3626,19.73,42.06,38.2,12920.0,697184.4098,1486243.0956,1349845.132,78.92,17.99,11.4424,19.84,14.73,65.43,17.06,306111.0,17943.2,203.17,39.86299896240234,0.0381207223474588
5333,2009,怒江傈僳族自治州,地级市,48.0471,12.3,42.4,45.3,8989.0,59231.0,203544.0,217696.0,78.92,17.99,11.4424,19.84,14.73,65.43,17.06,306111.0,17943.2,53.6,39.86299896240234,0.0167616963520658
3101,2009,上海市,直辖市,15742.44,0.7,39.3,60.0,72363.0,1123700.0,61847900.0,94452800.0,2209.31,385.41,321.97,0.35,40.83,58.82,318.45,20237137.0,63548.87,1400.7,89.43399810791016,0.0167616963520658
5305,2009,保山市,地级市,221.6595,32.6148,28.5515,38.8337,8972.0,722938.0,632872.0,860785.0,127.43,13.66,5.13,4.03,43.05,52.93,13.31,284935.0,21407.59,247.7,24.98999977111816,0.0562404744977062
