city,year,Ctnm,Cttyp,GDP,Gdpct01,Gdpct02,Gdpct03,GDP_PerCapita,GDP_PrimInd,GDP_SecInd,GDP_TerInd,Eect04,Eect05,Eect06,Eect08,Eect09,Eect10,Eect11,Eect12,wage,hpopu,urban,nightLight
1304,2008,邯郸市,地级市,1990.36,11.57,55.11,33.32,,2302700,10969000,6632000,769.42,55.95,51.1032,.54,42.72,56.75,52.7,1246600,23654.65,881.5700000000001,43.09999847412109,.5223197629783526
1306,2008,保定市,地级市,1580.89,15.62,48.3,36.07,,2470100,7635900,5702900,554.67,68.14,31.914,.54,43.09,56.37,61,1327667,21765.03,1092.35,33.47000122070313,.2322397781872574
1309,2008,沧州市,地级市,1716.16,11.74,50.52,37.75,,2014100,8669400,6478100,505.3,46.17,30.3235,2.19,37.67,60.15,42.15,1065161,25270.72,697.84,40.20999908447266,.2836703112960262
1305,2008,邢台市,地级市,989,15.24,57.06,27.69,,1507600,5643700,2738700,568.09,33.43,30.7067,.84,34.67,64.48999999999999,31.63,713116,22545.56,693.34,39.5099983215332,.2027620576275903
1310,2009,廊坊市,地级市,1147.48,12.06,53.42,34.52,,1383400,6130300,3961100,642.91,30.17,32.6689,.5,35.37,64.14,28.33,891681,31474.8,412.19,46.875,1.008552604675236
1303,2009,秦皇岛市,地级市,804.54,12.72,38.74,48.53,,1023500,3117100,3904800,381.82,28.64,17.9372,.49,37.01,62.5,27.14,874679,32228.41,297.8,59.05500030517578,.6759504341437758
1304,2009,邯郸市,地级市,2015.28,12.25,53.89,33.86,,2469100,10859400,6824300,781.6,54.85,52.36,.47,40.55,58.98,51.97,1435300,27617.86,887.86,44.14699935913086,.5221620051835471
1306,2009,保定市,地级市,1730,15.35,50.37,34.29,,2655300,8713200,5931600,561.25,67.5,33.6409,.59,41.7,57.7,59.46,1484579,24967.69,1101.66,36.70700073242188,.2265078611950573
1311,2009,衡水市,地级市,652.11,18.85,50.8,30.35,,1229400,3312500,1979200,494.92,21.32,34.536,.5600000000000001,25.98,73.45,20.93,476373,22760.3,430.49,38.1619987487793,.216123021165174
1309,2009,沧州市,地级市,1801.23,12,48.24,39.75,,2162000,8689700,7160600,510.57,43.23,31.73,2.22,34.88,62.9,39.98,1484579,37133.04,702.88,38.90800094604492,.3299391948916079
1302,2009,唐山市,地级市,3812.72,9.449999999999999,57.76,32.8,,3601800,22021300,12504100,544.76,81.83,43.0503,4.06,52.24,43.7,74.45999999999999,2481815,33330.85,746.79,62.6619987487793,.9840829553936853
1305,2009,邢台市,地级市,1056.29,15.04,56.5,28.46,,1588200,5968100,3006600,575.55,34.4,32.7702,.52,35.7,63.78,31.97,828181,25904.94,698.88,38.67499923706055,.2221051719491684
1308,2009,承德市,地级市,760.11,14.91,51.61,33.48,,1133500,3922900,2544700,94.04000000000001,25.42,12.5168,2.16,32.02,65.81,25.28,675611,26725.12,344.2,38.51599884033203,.0511606614089658
